step,value,metric,run
622592,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
625000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
650000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
655360,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
675000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
688128,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
700000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
720896,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
725000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
750000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
753664,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
775000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
786432,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
800000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
819200,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
825000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
850000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
851968,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
875000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
884736,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
900000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
917504,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
925000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
950000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
950272,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
975000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
983040,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1000000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1015808,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1025000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1048576,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1050000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1075000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1081344,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1100000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1114112,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1125000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1146880,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1150000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1175000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1179648,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1200000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1212416,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1225000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1245184,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1250000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1275000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1277952,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1300000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1310720,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1325000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1343488,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1350000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1375000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1376256,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1400000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1409024,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1425000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1441792,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1450000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1474560,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1475000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1500000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1507328,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1525000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1540096,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1550000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1572864,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1575000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1600000,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
1605632,1.0,per_learner/1/correct,runs\ab_balanced_items200_h1000\PPO_4
25000,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
32768,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
50000,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
65536,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
75000,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
98304,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
100000,1.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
125000,2.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
131072,2.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
150000,5.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
163840,2.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
175000,7.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
196608,2.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
200000,5.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
225000,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
229376,3.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
250000,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
262144,7.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
275000,3.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
294912,10.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
300000,1.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
325000,3.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
327680,6.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
350000,7.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
360448,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
375000,10.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
393216,1.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
400000,11.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
425000,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
425984,1.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
450000,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
458752,2.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
475000,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
491520,6.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
500000,4.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
524288,8.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
525000,8.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
550000,5.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
557056,9.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
575000,13.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
589824,11.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
600000,17.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
622592,17.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
625000,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
650000,1.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
655360,12.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
675000,1.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
688128,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
700000,5.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
720896,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
725000,11.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
750000,10.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
753664,1.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
775000,17.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
786432,3.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
800000,21.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
819200,8.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
825000,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
850000,3.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
851968,9.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
875000,7.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
884736,9.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
900000,9.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
917504,16.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
925000,19.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
950000,16.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
950272,17.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
975000,19.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
983040,21.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1000000,25.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1015808,24.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1025000,1.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1048576,0.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1050000,5.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1075000,11.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1081344,3.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1100000,13.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1114112,7.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1125000,18.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1146880,8.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1150000,15.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1175000,19.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1179648,10.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1200000,25.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1212416,15.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1225000,2.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1245184,14.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1250000,8.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1275000,8.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1277952,15.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1300000,10.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1310720,20.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1325000,20.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1343488,17.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1350000,17.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1375000,18.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1376256,1.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1400000,23.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1409024,3.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1425000,2.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1441792,4.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1450000,9.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1474560,9.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1475000,9.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1500000,14.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1507328,11.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1525000,15.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1540096,16.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1550000,15.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1572864,17.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1575000,19.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1600000,21.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
1605632,18.0,per_learner/1/mastered_count,runs\ab_balanced_items200_h1000\PPO_4
25000,0.9994466304779053,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
32768,0.9995681047439575,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
50000,0.9996783137321472,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
65536,0.9991363883018494,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
75000,0.9983229041099548,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
98304,0.9999662637710571,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
100000,0.9977570176124573,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
125000,0.9972004294395447,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
131072,0.9994218945503235,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
150000,0.999905526638031,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
163840,0.997860312461853,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
175000,0.998837411403656,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
196608,0.9974113702774048,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
200000,0.9955235719680786,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
225000,0.9994421601295471,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
229376,0.9969805479049683,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
250000,0.99888014793396,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
262144,0.9997502565383911,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
275000,0.9983184337615967,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
294912,0.9961195588111877,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
300000,0.9977570176124573,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
325000,0.9989722967147827,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
327680,0.9956938028335571,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
350000,0.9992308020591736,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
360448,0.9997480511665344,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
375000,0.9994444251060486,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
393216,0.9993162155151367,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
400000,0.9978041648864746,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
425000,0.9994421601295471,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
425984,0.9988846182823181,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
450000,0.9988846182823181,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
458752,0.9984531998634338,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
475000,0.9991970658302307,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
491520,0.999812126159668,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
500000,0.9977570176124573,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
524288,0.9989116191864014,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
525000,0.9997277855873108,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
550000,0.9966351985931396,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
557056,0.997160017490387,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
575000,0.9960747361183167,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
589824,0.9967338442802429,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
600000,0.999717652797699,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
622592,0.9985812306404114,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
625000,0.9994466304779053,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
650000,0.9994871020317078,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
655360,0.9996557831764221,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
675000,0.9997480511665344,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
688128,0.9999325275421143,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
700000,0.9977570176124573,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
720896,0.9994961023330688,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
725000,0.9971959590911865,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
750000,0.9994848966598511,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
753664,0.9990644454956055,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
775000,0.9985363483428955,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
786432,0.9998965263366699,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
800000,0.9955145716667175,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
819200,0.9999189972877502,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
825000,0.9994511604309082,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
850000,0.999651312828064,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
851968,0.9995771050453186,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
875000,0.9983184337615967,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
884736,0.9989700317382812,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
900000,0.9991543292999268,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
917504,0.9997873902320862,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
925000,0.998918354511261,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
950000,0.9966351985931396,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
950272,0.9964781999588013,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
975000,0.9960792064666748,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
983040,0.996047854423523,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1000000,0.9955145716667175,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1015808,0.9956176280975342,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1025000,0.9994466304779053,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1048576,0.9996760487556458,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1050000,0.9997705221176147,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1075000,0.9983184337615967,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1081344,0.9992532730102539,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1100000,0.9997727870941162,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1114112,0.998812735080719,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1125000,0.9972004294395447,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1146880,0.9998976588249207,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1150000,0.9983386397361755,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1175000,0.996083676815033,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1179648,0.9979680776596069,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1200000,0.9999212622642517,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1212416,0.9999392628669739,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1225000,0.999971866607666,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1245184,0.9970882534980774,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1250000,0.9999673962593079,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1275000,0.9997277855873108,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1277952,0.9966576099395752,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1300000,0.9999235272407532,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1310720,0.9962271451950073,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1325000,0.9996783137321472,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1343488,0.9957968592643738,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1350000,0.9966351985931396,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1375000,0.9960881471633911,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1376256,0.9999909996986389,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1400000,0.9987003207206726,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1409024,0.999424159526825,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1425000,0.9994421601295471,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1441792,0.9999505281448364,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1450000,0.99888014793396,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1474560,0.9985610246658325,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1475000,0.999976396560669,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1500000,0.9977570176124573,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1507328,0.9998852610588074,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1525000,0.998799204826355,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1540096,0.9992510080337524,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1550000,0.998918354511261,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1572864,0.9972677230834961,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1575000,0.9960792064666748,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1600000,0.9955145716667175,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
1605632,0.9999111294746399,per_learner/1/p_correct,runs\ab_balanced_items200_h1000\PPO_4
25000,0.999138355255127,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
32768,0.9991079568862915,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
50000,0.9990804195404053,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
65536,0.9992159008979797,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
75000,0.9994192719459534,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
98304,0.9990084171295166,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
100000,0.9995607733726501,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
125000,0.9996998906135559,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
131072,0.9991444945335388,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
150000,3.009023666381836,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
163840,0.9995349049568176,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
175000,0.9992906451225281,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
196608,0.9996471405029297,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
200000,1.0001190900802612,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
225000,0.9991394877433777,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
229376,0.9997548460960388,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
250000,0.9992799758911133,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
262144,3.0090625286102295,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
275000,0.9994204044342041,per_learner/1/reward,runs\ab_balanced_items200_h1000\PPO_4
