Wall time,Step,Value
1767448581.6603131,25000,-146.18882751464844
1767448585.666927,32768,-146.18882751464844
1767448604.166312,50000,-146.18881225585938
1767448610.7674441,65536,-146.18881225585938
1767448625.6421354,75000,-146.18881225585938
1767448635.433218,98304,-146.18881225585938
1767448647.1672432,100000,-145.08883666992188
1767448663.3237405,125000,-145.08883666992188
1767448665.9267998,131072,-145.08883666992188
1767448684.7624238,150000,-145.08883666992188
1767448690.58079,163840,-145.08883666992188
1767448706.1379683,175000,-146.18881225585938
1767448715.184979,196608,-146.18881225585938
1767448727.5730474,200000,-146.18881225585938
1767448743.5022407,225000,-146.18881225585938
1767448745.3845735,229376,-146.18881225585938
1767448764.9035947,250000,-146.18882751464844
1767448770.04176,262144,-146.18882751464844
1767448786.4353065,275000,-146.18881225585938
1767448794.751759,294912,-146.18881225585938
1767448807.8025563,300000,-146.18881225585938
1767448823.780096,325000,-146.18881225585938
1767448825.117096,327680,-146.18881225585938
1767448845.4353964,350000,-145.08883666992188
1767448849.851691,360448,-145.08883666992188
1767448866.7826202,375000,-145.08883666992188
1767448874.7151804,393216,-145.08883666992188
1767448888.348689,400000,-146.18881225585938
1767448904.3001688,425000,-146.18881225585938
1767448904.7757049,425984,-146.18881225585938
1767448925.6265547,450000,-145.08883666992188
1767448929.3179054,458752,-145.08883666992188
1767448947.01862,475000,-146.18881225585938
1767448953.9351175,491520,-146.18881225585938
1767448968.382962,500000,-146.18881225585938
1767448978.5307374,524288,-146.18881225585938
1767448989.712894,525000,-145.08883666992188
1767449005.6212003,550000,-145.08883666992188
1767449008.5970569,557056,-145.08883666992188
1767449027.137297,575000,-145.08883666992188
1767449033.3110454,589824,-145.08883666992188
1767449048.4553988,600000,-145.08883666992188
1767449057.8768446,622592,-145.08883666992188
1767449069.8023207,625000,-145.08883666992188
1767449085.8667765,650000,-145.08883666992188
1767449088.1435237,655360,-145.08883666992188
1767449107.1832302,675000,-145.08883666992188
1767449112.671797,688128,-145.08883666992188
1767449128.4887602,700000,-143.98886108398438
1767449137.3617027,720896,-143.98886108398438
1767449150.111662,725000,-143.98886108398438
1767449166.0656018,750000,-143.98886108398438
1767449167.650961,753664,-143.98886108398438
1767449187.5765605,775000,-143.98886108398438
1767449192.3857386,786432,-143.98886108398438
1767449208.9622083,800000,-146.18882751464844
1767449216.9703767,819200,-146.18882751464844
1767449230.2756767,825000,-146.18882751464844
1767449246.090624,850000,-146.18882751464844
1767449247.0177202,851968,-146.18882751464844
1767449267.3881106,875000,-146.18882751464844
1767449271.461254,884736,-146.18882751464844
1767449288.6372416,900000,-146.18882751464844
1767449296.0005662,917504,-146.18882751464844
1767449309.9201512,925000,-146.18882751464844
1767449325.829958,950000,-146.18882751464844
1767449326.0246239,950272,-146.18882751464844
1767449347.25471,975000,-146.18882751464844
1767449350.9728913,983040,-146.18882751464844
1767449369.807765,1000000,-146.18882751464844
1767449376.68781,1015808,-146.18882751464844
