Wall time,Step,Value
1767535777.8675218,25000,-143.98886108398438
1767535781.7504635,32768,-143.98886108398438
1767535806.822577,50000,-146.18881225585938
1767535814.464546,65536,-146.18881225585938
1767535835.5292494,75000,-146.18882751464844
1767535846.9344816,98304,-146.18882751464844
1767535864.3208988,100000,-141.78887939453125
1767535882.5714724,125000,-141.78887939453125
1767535885.602053,131072,-141.78887939453125
1767535911.1738298,150000,-145.08883666992188
1767535918.0071747,163840,-145.08883666992188
1767535940.054695,175000,-146.18882751464844
1767535950.6466842,196608,-146.18882751464844
1767535968.7964478,200000,-146.18882751464844
1767535986.64068,225000,-146.18882751464844
1767535988.964662,229376,-146.18882751464844
1767536015.832082,250000,-145.08883666992188
1767536021.9160376,262144,-145.08883666992188
1767536044.7058623,275000,-143.98886108398438
1767536054.6116223,294912,-143.98886108398438
1767536073.5291657,300000,-146.18881225585938
1767536091.5268493,325000,-146.18881225585938
1767536092.9676957,327680,-146.18881225585938
1767536120.3742836,350000,-146.18881225585938
1767536125.5382733,360448,-146.18881225585938
1767536149.144084,375000,-146.18882751464844
1767536158.1086402,393216,-146.18882751464844
1767536177.7588573,400000,-146.18882751464844
1767536195.6302888,425000,-146.18882751464844
1767536196.172227,425984,-146.18882751464844
1767536224.1259093,450000,-146.18882751464844
1767536228.546255,458752,-146.18882751464844
1767536253.0436795,475000,-145.08883666992188
1767536261.2355263,491520,-145.08883666992188
1767536282.0318646,500000,-142.8888702392578
1767536294.1128473,524288,-142.8888702392578
1767536311.151042,525000,-143.9888458251953
1767536329.29267,550000,-143.9888458251953
1767536332.7847755,557056,-143.9888458251953
1767536358.2423906,575000,-143.98886108398438
1767536365.483579,589824,-143.98886108398438
1767536386.7973118,600000,-145.08883666992188
1767536397.895138,622592,-145.08883666992188
1767536415.49173,625000,-146.18881225585938
1767536433.2537766,650000,-146.18881225585938
1767536435.9310744,655360,-146.18881225585938
1767536461.7970552,675000,-146.18882751464844
1767536468.3154569,688128,-146.18882751464844
1767536490.5649073,700000,-146.18882751464844
1767536500.890042,720896,-146.18882751464844
1767536519.3586543,725000,-146.18882751464844
1767536537.4003763,750000,-146.18882751464844
1767536539.2182794,753664,-146.18882751464844
1767536566.3282251,775000,-146.18882751464844
1767536571.9419937,786432,-146.18882751464844
1767536595.0837514,800000,-146.18882751464844
1767536604.4571028,819200,-146.18882751464844
1767536623.689532,825000,-145.08883666992188
1767536641.3747568,850000,-145.08883666992188
1767536642.4223623,851968,-145.08883666992188
1767536670.0992272,875000,-146.18882751464844
1767536674.8762374,884736,-146.18882751464844
1767536698.680543,900000,-146.18882751464844
1767536707.2568548,917504,-146.18882751464844
1767536727.5697203,925000,-146.18882751464844
1767536745.3081408,950000,-146.18882751464844
1767536745.4818122,950272,-146.18882751464844
1767536771.3745453,975000,-146.18882751464844
1767536774.9044435,983040,-146.18882751464844
1767536797.0202718,1000000,-146.18882751464844
1767536803.8960783,1015808,-146.18882751464844
