Wall time,Step,Value
1767447327.2653694,25000,-246.08676147460938
1767447331.0501864,32768,-246.08676147460938
1767447358.096697,50000,-247.18673706054688
1767447364.7870271,65536,-247.18673706054688
1767447387.518834,75000,-247.18673706054688
1767447397.62022,98304,-247.18673706054688
1767447417.70208,100000,-247.18673706054688
1767447436.841432,125000,-247.18673706054688
1767447439.5320663,131072,-247.18673706054688
1767447466.4722598,150000,-247.18673706054688
1767447472.4195008,163840,-247.18673706054688
1767447495.8355641,175000,-247.18673706054688
1767447505.2921324,196608,-247.18673706054688
1767447525.8731747,200000,-247.18673706054688
1767447545.1550171,225000,-247.18673706054688
1767447547.130163,229376,-247.18673706054688
1767447574.873833,250000,-247.18673706054688
1767447580.7200372,262144,-247.18673706054688
1767447606.0982585,275000,-247.18673706054688
1767447615.4667013,294912,-247.18673706054688
1767447637.3528748,300000,-247.18673706054688
1767447657.6753893,325000,-247.18673706054688
1767447659.0289352,327680,-247.18673706054688
1767447688.210033,350000,-247.18673706054688
1767447693.2501411,360448,-247.18673706054688
1767447718.8297071,375000,-246.08676147460938
1767447727.4040802,393216,-246.08676147460938
1767447749.3887558,400000,-247.18673706054688
1767447769.7568789,425000,-247.18673706054688
1767447770.2853503,425984,-247.18673706054688
1767447800.417695,450000,-247.18673706054688
1767447804.5817587,458752,-247.18673706054688
1767447831.2686627,475000,-244.98678588867188
1767447839.0159578,491520,-244.98678588867188
1767447862.605163,500000,-244.98678588867188
1767447873.973647,524288,-244.98678588867188
1767447893.3579233,525000,-246.08676147460938
1767447913.7742271,550000,-246.08676147460938
1767447917.1753342,557056,-246.08676147460938
1767447944.3256013,575000,-244.98678588867188
1767447951.2792559,589824,-244.98678588867188
1767447974.8951075,600000,-246.08676147460938
1767447985.4393492,622592,-246.08676147460938
1767448005.5334742,625000,-246.08676147460938
1767448025.8730686,650000,-246.08676147460938
1767448028.4772894,655360,-246.08676147460938
1767448056.5869033,675000,-246.08676147460938
1767448062.739228,688128,-246.08676147460938
1767448087.086768,700000,-247.18673706054688
1767448096.8354197,720896,-247.18673706054688
1767448117.540541,725000,-247.18673706054688
1767448137.813006,750000,-247.18673706054688
1767448139.621736,753664,-247.18673706054688
1767448168.1844578,775000,-247.18673706054688
1767448173.5763874,786432,-247.18673706054688
1767448198.6708672,800000,-246.08676147460938
1767448207.648517,819200,-246.08676147460938
1767448229.0911798,825000,-247.18673706054688
1767448249.3584511,850000,-247.18673706054688
1767448250.3407855,851968,-247.18673706054688
1767448279.9152498,875000,-247.18673706054688
1767448284.5622685,884736,-247.18673706054688
1767448310.5022905,900000,-247.18673706054688
1767448318.6570795,917504,-247.18673706054688
1767448340.9868746,925000,-247.18673706054688
1767448361.2656844,950000,-247.18673706054688
1767448361.4674406,950272,-247.18673706054688
1767448391.6273785,975000,-247.18673706054688
1767448395.481119,983040,-247.18673706054688
1767448422.1684554,1000000,-247.18673706054688
1767448429.6912525,1015808,-247.18673706054688
