Wall time,Step,Value
1763292101.5969892,32768,1500.0
1763292156.6814525,65536,1500.0
1763292208.8206959,98304,1500.0
1763292272.4887516,131072,1500.0
1763292324.4989636,163840,1500.0
1763292370.1127026,196608,1500.0
1763292429.3165512,229376,1500.0
1763292477.5239964,262144,1500.0
1763292526.1715488,294912,1500.0
1763292584.4396613,327680,1500.0
1763292633.036072,360448,1500.0
1763292681.3012843,393216,1500.0
1763292739.6126745,425984,1500.0
1763292788.6289787,458752,1500.0
1763292837.3241868,491520,1500.0
1763292885.8477564,524288,1500.0
1763292943.6109023,557056,1500.0
1763292993.833412,589824,1500.0
1763293047.2388659,622592,1500.0
1763293111.9538293,655360,1500.0
1763293168.863633,688128,1500.0
1763293222.9672816,720896,1500.0
1763293283.5262318,753664,1500.0
1763293335.0263186,786432,1500.0
1763293387.0612164,819200,1500.0
1763293449.0008667,851968,1500.0
1763293502.7554927,884736,1500.0
1763293554.0264127,917504,1500.0
1763293615.0751624,950272,1500.0
1763293666.2866104,983040,1500.0
1763293720.0239308,1015808,1500.0
1763293778.5073984,1048576,1500.0
1763293842.346483,1081344,1500.0
1763293897.5353398,1114112,1500.0
1763293951.8673506,1146880,1500.0
1763294015.0774517,1179648,1500.0
1763294067.6054127,1212416,1500.0
1763294120.0129623,1245184,1500.0
1763294183.9994342,1277952,1500.0
1763294246.3550813,1310720,1500.0
1763294307.5559988,1343488,1500.0
1763294375.9324667,1376256,1500.0
1763294430.320729,1409024,1500.0
1763294482.0483358,1441792,1500.0
1763294536.5985038,1474560,1500.0
1763294603.711911,1507328,1500.0
1763294655.301119,1540096,1500.0
1763294706.2115438,1572864,1500.0
1763294766.0535316,1605632,1500.0
1763294815.9609516,1638400,1500.0
1763294867.9392426,1671168,1500.0
1763294930.600972,1703936,1500.0
1763294977.4773164,1736704,1500.0
1763295025.103269,1769472,1500.0
1763295093.820599,1802240,1500.0
1763295146.6758492,1835008,1500.0
1763295194.943825,1867776,1500.0
1763295256.7340457,1900544,1500.0
1763295317.9379659,1933312,1500.0
1763295381.6728919,1966080,1500.0
1763295439.8788242,1998848,1500.0
1763295512.777233,2031616,1500.0
