Wall time,Step,Value
1767453174.839634,25000,-146.18882751464844
1767453179.844416,32768,-146.18882751464844
1767453217.2837567,50000,-143.98886108398438
1767453227.1052203,65536,-143.98886108398438
1767453259.3929658,75000,-146.18882751464844
1767453273.9797962,98304,-146.18882751464844
1767453301.5177228,100000,-146.18882751464844
1767453322.771316,125000,-146.18882751464844
1767453326.6502361,131072,-146.18882751464844
1767453364.8843496,150000,-146.18882751464844
1767453373.5797756,163840,-146.18882751464844
1767453408.0866187,175000,-146.18882751464844
1767453422.6368742,196608,-146.18882751464844
1767453451.5831897,200000,-146.18882751464844
1767453474.2561777,225000,-146.18882751464844
1767453477.2938542,229376,-146.18882751464844
1767453517.7240765,250000,-146.18882751464844
1767453525.9509277,262144,-146.18882751464844
1767453561.2286828,275000,-146.18882751464844
1767453574.651715,294912,-146.18882751464844
1767453604.6592722,300000,-146.18881225585938
1767453627.3139763,325000,-146.18881225585938
1767453629.227022,327680,-146.18881225585938
1767453671.2579389,350000,-146.18881225585938
1767453678.517169,360448,-146.18881225585938
1767453714.7909474,375000,-146.18882751464844
1767453727.1093347,393216,-146.18882751464844
1767453758.3114924,400000,-146.18882751464844
1767453780.8338742,425000,-146.18882751464844
1767453781.5932882,425984,-146.18882751464844
1767453824.3318772,450000,-146.18882751464844
1767453830.2934687,458752,-146.18882751464844
1767453867.7208533,475000,-146.18882751464844
1767453878.9910405,491520,-146.18882751464844
1767453911.1305566,500000,-146.18882751464844
1767453927.492586,524288,-146.18882751464844
1767453954.7045033,525000,-146.18882751464844
1767453977.2380302,550000,-146.18882751464844
1767453982.047298,557056,-146.18882751464844
1767454020.7549982,575000,-146.18882751464844
1767454030.7719147,589824,-146.18882751464844
1767454064.216565,600000,-146.18882751464844
1767454079.3998976,622592,-146.18882751464844
1767454107.460359,625000,-146.18882751464844
1767454130.0700681,650000,-146.18882751464844
1767454133.7618454,655360,-146.18882751464844
1767454173.6569936,675000,-146.18882751464844
1767454182.6102958,688128,-146.18882751464844
1767454217.067222,700000,-146.18882751464844
1767454231.215331,720896,-146.18882751464844
1767454260.505962,725000,-146.18882751464844
1767454283.0089674,750000,-146.18882751464844
1767454285.5838203,753664,-146.18882751464844
1767454326.5445318,775000,-146.18882751464844
1767454334.3267994,786432,-146.18882751464844
1767454370.2886367,800000,-143.98886108398438
1767454383.3142807,819200,-143.98886108398438
1767454413.698101,825000,-145.08883666992188
1767454436.298593,850000,-145.08883666992188
1767454437.7607813,851968,-145.08883666992188
1767454479.732933,875000,-146.18882751464844
1767454486.3481376,884736,-146.18882751464844
1767454523.0270386,900000,-145.08883666992188
1767454534.9807467,917504,-145.08883666992188
1767454566.657995,925000,-146.18882751464844
1767454589.2204208,950000,-146.18882751464844
1767454589.4835854,950272,-146.18882751464844
1767454632.7090044,975000,-146.18882751464844
1767454638.227755,983040,-146.18882751464844
1767454676.106225,1000000,-146.18882751464844
1767454686.9863167,1015808,-146.18882751464844
