Wall time,Step,Value
1758534207.8547873,25000,0.0
1758534214.7461767,32768,0.0
1758534258.7959151,50000,1.0
1758534274.6484063,65536,0.0
1758534308.2047322,75000,3.0
1758534326.5364945,98304,3.0
